project,product_id,institute,model,experiment,frequency,modeling_realm,mip_table,ensemble_member,version,variable,temporal_subset,format,uri
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,045101-045512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_045101-045512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,045601-046012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_045601-046012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,046101-046512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_046101-046512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,046601-047012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_046601-047012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,047101-047512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_047101-047512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,047601-048012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_047601-048012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,048101-048512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_048101-048512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,048601-049012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_048601-049012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,049101-049512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_049101-049512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,049601-050012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_049601-050012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,000101-000512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_000101-000512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,000601-001012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_000601-001012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,001101-001512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_001101-001512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,001601-002012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_001601-002012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,002101-002512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_002101-002512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,002601-003012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_002601-003012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,003101-003512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_003101-003512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,003601-004012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_003601-004012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,004101-004512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_004101-004512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,004601-005012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_004601-005012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,005101-005512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_005101-005512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,005601-006012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_005601-006012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,006101-006512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_006101-006512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,006601-007012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_006601-007012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,007101-007512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_007101-007512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,007601-008012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_007601-008012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,008101-008512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_008101-008512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,008601-009012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_008601-009012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,009101-009512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_009101-009512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,009601-010012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_009601-010012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,010101-010512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_010101-010512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,010601-011012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_010601-011012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,011101-011512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_011101-011512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,011601-012012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_011601-012012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,012101-012512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_012101-012512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,012601-013012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_012601-013012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,013101-013512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_013101-013512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,013601-014012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_013601-014012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,014101-014512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_014101-014512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,014601-015012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_014601-015012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,015101-015512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_015101-015512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,015601-016012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_015601-016012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,016101-016512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_016101-016512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,016601-017012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_016601-017012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,017101-017512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_017101-017512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,017601-018012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_017601-018012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,018101-018512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_018101-018512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,018601-019012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_018601-019012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,019101-019512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_019101-019512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,019601-020012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_019601-020012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,020101-020512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_020101-020512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,020601-021012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_020601-021012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,021101-021512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_021101-021512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,021601-022012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_021601-022012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,022101-022512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_022101-022512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,022601-023012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_022601-023012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,023101-023512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_023101-023512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,023601-024012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_023601-024012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,024101-024512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_024101-024512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,024601-025012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_024601-025012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,025101-025512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_025101-025512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,025601-026012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_025601-026012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,026101-026512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_026101-026512.nc
